,short_window,long_window,regime,cumulative_return,sharpe
0,7,10,,4.27548371372224,0.6296396792225091
1,3,4,,4.252270826721214,0.5576555589419734
2,6,12,,4.247251183776832,0.6304371282582877
3,9,13,,4.117687029228214,0.6250981497973055
4,4,16,,4.101432239913925,0.6158155999436077
5,3,16,,4.089332026214606,0.6194388489848136
6,3,18,,3.9697030875778103,0.603514223132805
7,5,27,,3.9438160295105145,0.6371392911217468
8,5,30,,3.9042479739379914,0.629959118669932
9,8,12,,3.8746494297409058,0.5891946721538887
10,4,14,,3.8729672489547786,0.5886003444357035
11,5,15,,3.8486118009567476,0.5874409560833367
12,3,15,,3.801028238983149,0.5854481171350251
13,5,12,,3.779032342758174,0.5746990429799952
14,4,12,,3.771403810539249,0.5744902464265358
15,5,7,,3.761257098159807,0.5490603027150748
16,6,36,,3.7500122043991113,0.6189191987976507
17,6,30,,3.745442222175603,0.61780682419358
18,5,17,,3.7041298973083348,0.5804564500695701
19,9,31,,3.6993561235428007,0.6224449730019213
20,9,40,,3.689714475860582,0.6331813673438133
21,6,33,,3.680136614151018,0.6148982112487537
22,9,27,,3.6585463568878085,0.6018669331263641
23,4,18,,3.654523948974612,0.5700790371124318
24,8,36,,3.6350993730163332,0.6113329582161978
25,6,27,,3.61805503101349,0.5905299522550685
26,7,28,,3.6058793362426704,0.597090162556563
27,9,22,,3.587904251060506,0.5623982605486766
28,5,10,,3.5750820167923005,0.5406101603636781
29,7,14,,3.5470327314376937,0.5525720270088726
30,6,9,,3.5269868807601927,0.5333739512275536
31,8,24,,3.5186451900100653,0.5720125999196698
32,8,28,,3.5124718094635092,0.5923434575804656
33,7,42,,3.511970498733541,0.6118842158536795
34,8,16,,3.5000584978485287,0.5385082629597133
35,9,36,,3.468662852401729,0.5945717795070263
36,8,32,,3.4674652933120877,0.5934842299795319
37,3,10,,3.463805592536937,0.530736277248833
38,7,24,,3.414187554359443,0.5566519041054954
39,8,44,,3.412339746704115,0.5990585877089031
40,9,45,,3.4122234223556402,0.6012171700068383
41,7,38,,3.4068898350143515,0.5819473306169757
42,6,15,,3.406888163490285,0.5333015815414872
43,3,13,,3.405732175560007,0.5239382120338822
44,3,6,,3.405246851577773,0.5173829210290871
45,8,20,,3.390966582527161,0.5500176657208504
46,7,35,,3.388681103057875,0.575526324918089
47,4,6,,3.364768870735156,0.495897072534495
48,8,40,,3.3476005665207005,0.5880692805645539
49,5,25,,3.340679743614195,0.5490577303662502
50,9,49,,3.300765786972045,0.5877034854506791
51,7,31,,3.284015974388141,0.5649773428299163
52,4,8,,3.2703014904403576,0.4872193838026605
53,6,18,,3.26564215209963,0.522381965165249
54,7,17,,3.258766254806517,0.5214748108204849
55,3,12,,3.234532035484332,0.5023963866504739
56,3,9,,3.2084520695495655,0.4931521000773161
57,5,22,,3.188932618980414,0.5215467418359631
58,7,21,,3.1881686656188966,0.519061349076009
59,4,20,,3.174796719589226,0.5132544463832371
60,8,48,,3.1650400133514687,0.5648139218808821
61,9,54,,3.1646329822540236,0.5659879011091478
62,4,24,,3.1639389786148153,0.5166086171840605
63,6,21,,3.156504600601191,0.5147799779698272
64,5,20,,3.153759934921275,0.5145762392736926
65,9,18,,3.0971288467407105,0.49678050482821234
66,4,22,,3.053736423568717,0.49743114334053223
67,6,24,,2.9855653188705347,0.49210192069332487
68,3,7,,2.974539349517817,0.4609620105577261
69,4,10,,2.9659100107574434,0.4613763279330692
