RSI_Period,RSI_Oversold,RSI_Overbought,RSI_Exit_Long,RSI_Exit_Short,Method,Position_Size,Capital_Alloc_Pct,Total P&L ($),Total Return (%),CAGR (%),Sharpe Ratio,Max Drawdown (%),Volatility (% annualized),Total Trades,Winning Longs,Winning Longs P&L ($),Losing Longs,Losing Longs P&L ($),Final Long P&L ($),Long Win Rate (%),Winning Shorts,Winning Shorts P&L ($),Losing Shorts,Losing Shorts P&L ($),Final Short P&L ($),Short Win Rate (%)
13,32,68,42,37,fixed,150.0,,-1444.0057754516602,-1.4440057754516602,-0.10186026439034102,-0.03473364471760633,-22.245004486481495,6.973590333396851,8,5,2927.278518676758,3,-4371.284294128418,-1444.0057754516602,62.5,0,0.0,0,0.0,0.0,0.0
13,32,65,42,43,fixed,150.0,,-1444.0057754516602,-1.4440057754516602,-0.10186026439034102,-0.03473364471760633,-22.245004486481495,6.973590333396851,8,5,2927.278518676758,3,-4371.284294128418,-1444.0057754516602,62.5,0,0.0,0,0.0,0.0,0.0
13,32,65,42,40,fixed,150.0,,-1444.0057754516602,-1.4440057754516602,-0.10186026439034102,-0.03473364471760633,-22.245004486481495,6.973590333396851,8,5,2927.278518676758,3,-4371.284294128418,-1444.0057754516602,62.5,0,0.0,0,0.0,0.0,0.0
13,32,65,42,37,fixed,150.0,,-1444.0057754516602,-1.4440057754516602,-0.10186026439034102,-0.03473364471760633,-22.245004486481495,6.973590333396851,8,5,2927.278518676758,3,-4371.284294128418,-1444.0057754516602,62.5,0,0.0,0,0.0,0.0,0.0
13,32,68,42,40,fixed,150.0,,-1444.0057754516602,-1.4440057754516602,-0.10186026439034102,-0.03473364471760633,-22.245004486481495,6.973590333396851,8,5,2927.278518676758,3,-4371.284294128418,-1444.0057754516602,62.5,0,0.0,0,0.0,0.0,0.0
13,32,68,42,43,fixed,150.0,,-1444.0057754516602,-1.4440057754516602,-0.10186026439034102,-0.03473364471760633,-22.245004486481495,6.973590333396851,8,5,2927.278518676758,3,-4371.284294128418,-1444.0057754516602,62.5,0,0.0,0,0.0,0.0,0.0
13,32,68,48,40,fixed,150.0,,-2194.149971008301,-2.194149971008301,-0.15532450706948753,0.017843796661336574,-28.319075945966794,7.964140740824491,7,5,3907.155990600586,2,-6101.305961608887,-2194.149971008301,71.42857142857143,0,0.0,0,0.0,0.0,0.0
13,32,65,48,43,fixed,150.0,,-2194.149971008301,-2.194149971008301,-0.15532450706948753,0.017843796661336574,-28.319075945966794,7.964140740824491,7,5,3907.155990600586,2,-6101.305961608887,-2194.149971008301,71.42857142857143,0,0.0,0,0.0,0.0,0.0
13,32,65,48,37,fixed,150.0,,-2194.149971008301,-2.194149971008301,-0.15532450706948753,0.017843796661336574,-28.319075945966794,7.964140740824491,7,5,3907.155990600586,2,-6101.305961608887,-2194.149971008301,71.42857142857143,0,0.0,0,0.0,0.0,0.0
13,32,68,48,37,fixed,150.0,,-2194.149971008301,-2.194149971008301,-0.15532450706948753,0.017843796661336574,-28.319075945966794,7.964140740824491,7,5,3907.155990600586,2,-6101.305961608887,-2194.149971008301,71.42857142857143,0,0.0,0,0.0,0.0,0.0
13,32,65,48,40,fixed,150.0,,-2194.149971008301,-2.194149971008301,-0.15532450706948753,0.017843796661336574,-28.319075945966794,7.964140740824491,7,5,3907.155990600586,2,-6101.305961608887,-2194.149971008301,71.42857142857143,0,0.0,0,0.0,0.0,0.0
13,32,68,48,43,fixed,150.0,,-2194.149971008301,-2.194149971008301,-0.15532450706948753,0.017843796661336574,-28.319075945966794,7.964140740824491,7,5,3907.155990600586,2,-6101.305961608887,-2194.149971008301,71.42857142857143,0,0.0,0,0.0,0.0,0.0
13,35,65,42,37,fixed,150.0,,-2237.969398498535,-2.237969398498535,-0.1584593787186117,-0.03972224618501142,-24.55063512795331,7.140740119895579,12,7,2406.1500549316406,5,-4644.119453430176,-2237.969398498535,58.333333333333336,0,0.0,0,0.0,0.0,0.0
13,35,68,42,37,fixed,150.0,,-2237.969398498535,-2.237969398498535,-0.1584593787186117,-0.03972224618501142,-24.55063512795331,7.140740119895579,12,7,2406.1500549316406,5,-4644.119453430176,-2237.969398498535,58.333333333333336,0,0.0,0,0.0,0.0,0.0
13,35,65,42,43,fixed,150.0,,-2237.969398498535,-2.237969398498535,-0.1584593787186117,-0.03972224618501142,-24.55063512795331,7.140740119895579,12,7,2406.1500549316406,5,-4644.119453430176,-2237.969398498535,58.333333333333336,0,0.0,0,0.0,0.0,0.0
13,35,68,42,43,fixed,150.0,,-2237.969398498535,-2.237969398498535,-0.1584593787186117,-0.03972224618501142,-24.55063512795331,7.140740119895579,12,7,2406.1500549316406,5,-4644.119453430176,-2237.969398498535,58.333333333333336,0,0.0,0,0.0,0.0,0.0
13,35,68,42,40,fixed,150.0,,-2237.969398498535,-2.237969398498535,-0.1584593787186117,-0.03972224618501142,-24.55063512795331,7.140740119895579,12,7,2406.1500549316406,5,-4644.119453430176,-2237.969398498535,58.333333333333336,0,0.0,0,0.0,0.0,0.0
13,35,65,42,40,fixed,150.0,,-2237.969398498535,-2.237969398498535,-0.1584593787186117,-0.03972224618501142,-24.55063512795331,7.140740119895579,12,7,2406.1500549316406,5,-4644.119453430176,-2237.969398498535,58.333333333333336,0,0.0,0,0.0,0.0,0.0
13,35,68,42,43,fixed,150.0,,-2237.969398498535,-2.237969398498535,-0.1584593787186117,-0.03972224618501142,-24.55063512795331,7.140740119895579,12,7,2406.1500549316406,5,-4644.119453430176,-2237.969398498535,58.333333333333336,0,0.0,0,0.0,0.0,0.0
13,35,68,42,40,fixed,150.0,,-2237.969398498535,-2.237969398498535,-0.1584593787186117,-0.03972224618501142,-24.55063512795331,7.140740119895579,12,7,2406.1500549316406,5,-4644.119453430176,-2237.969398498535,58.333333333333336,0,0.0,0,0.0,0.0,0.0
